"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"16","16","TGFB3","TGFbR1_R2",0.000685412910173418,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"16","gamma-delta T","TGFB3","TGFbR1_R2",0.00037239064031088,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"gamma-delta T","16","TGFB1","ACVR1B_TGFbR2",0.00310888397376745,0.04,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"IL10hi Macrophage","16","TGFB1","ACVR1B_TGFbR2",0.00545514656827443,0.01,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"NK","16","TGFB1","ACVR1B_TGFbR2",0.00520332644991305,0.04,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"Treg","16","TGFB1","ACVR1B_TGFbR2",0.00260600982018229,0.04,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"16","16","TGFB3","ACVR1B_TGFbR2",0.000449340270143957,0,"TGFB3_ACVR1B_TGFBR2","TGFB3 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"16","16","TGFB1","ACVR1_TGFbR",0.00175150390044998,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"DUSP4hi CD4+ T","16","TGFB1","ACVR1_TGFbR",0.00284049691322125,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"gamma-delta T","16","TGFB1","ACVR1_TGFbR",0.00569214458506216,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"IL10hi Macrophage","16","TGFB1","ACVR1_TGFbR",0.010353129340837,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"NK","16","TGFB1","ACVR1_TGFbR",0.00940934836032525,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Treg","16","TGFB1","ACVR1_TGFbR",0.00470358987310713,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"16","16","TGFB3","ACVR1_TGFbR",0.00186263714937163,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"16","16","BMP2","BMPR1A_ACVR2A",0.00100156166476323,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","16","BMP2","BMPR1A_BMPR2",0.00206570235806738,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","16","BMP4","BMPR1A_ACVR2A",7.89985426543962e-05,0,"BMP4_BMPR1A_ACVR2A","BMP4 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","16","BMP4","BMPR1A_BMPR2",0.000163177403117233,0.01,"BMP4_BMPR1A_BMPR2","BMP4 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","16","GDF11","TGFBR1_ACVR2A",0.00230980080980506,0,"GDF11_TGFBR1_ACVR2A","GDF11 - (TGFBR1+ACVR2A)","GDF","Secreted Signaling","KEGG: hsa04350"
"IL10hi Macrophage","16","GDF11","TGFBR1_ACVR2A",0.000751117431686901,0,"GDF11_TGFBR1_ACVR2A","GDF11 - (TGFBR1+ACVR2A)","GDF","Secreted Signaling","KEGG: hsa04350"
"16","16","GDF15","TGFBR2",0.0152731289610876,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"16","DUSP4hi CD4+ T","GDF15","TGFBR2",0.00226280361941264,0.03,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"16","gamma-delta T","GDF15","TGFBR2",0.00247700072002894,0.03,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"16","IL10hi Macrophage","GDF15","TGFBR2",0.00979958329691189,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"16","NK","GDF15","TGFBR2",0.00399374652637483,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"16","16","INHBA","ACVR1B_ACVR2A",0.00354888984187377,0,"INHBA_ACVR1B_ACVR2A","INHBA - (ACVR1B+ACVR2A)","ACTIVIN","Secreted Signaling","KEGG: hsa04350"
"gamma-delta T","16","AREG","EGFR",0.00530023191901994,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"IL10hi Macrophage","16","AREG","EGFR",0.00127853220626675,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"gamma-delta T","16","AREG","EGFR_ERBB2",0.00313340233976493,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"IL10hi Macrophage","16","AREG","EGFR_ERBB2",0.000754598101696831,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"16","16","HBEGF","EGFR",0.00644428000926793,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"gamma-delta T","16","HBEGF","EGFR",0.0142656192595986,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"16","16","HBEGF","EGFR_ERBB2",0.00381153529649673,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"gamma-delta T","16","HBEGF","EGFR_ERBB2",0.00846476951010937,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"IL10hi Macrophage","16","HBEGF","EGFR_ERBB2",7.82884296704964e-05,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"gamma-delta T","16","EREG","EGFR",0.0222457724775483,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"gamma-delta T","16","EREG","EGFR_ERBB2",0.0132435382570468,0,"EREG_EGFR_ERBB2","EREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"16","16","FGF1","FGFR1",0.00585742551597754,0,"FGF1_FGFR1","FGF1 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"16","gamma-delta T","FGF1","FGFR1",0.000350866109062005,0,"FGF1_FGFR1","FGF1 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"16","IL10hi Macrophage","FGF1","FGFR1",0.000221670455227862,0,"FGF1_FGFR1","FGF1 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"16","16","FGF2","FGFR1",0.0039915162290344,0,"FGF2_FGFR1","FGF2 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"16","gamma-delta T","FGF2","FGFR1",0.000238674993341021,0,"FGF2_FGFR1","FGF2 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"16","IL10hi Macrophage","FGF2","FGFR1",0.000150784036237532,0,"FGF2_FGFR1","FGF2 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"16","16","FGF7","FGFR1",0.0030907308092896,0,"FGF7_FGFR1","FGF7 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"16","gamma-delta T","FGF7","FGFR1",0.000184654999340809,0,"FGF7_FGFR1","FGF7 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"16","IL10hi Macrophage","FGF7","FGFR1",0.000116654332867426,0,"FGF7_FGFR1","FGF7 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"16","16","PDGFA","PDGFRA",0.002491183127061,0,"PDGFA_PDGFRA","PDGFA - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"16","16","PDGFA","PDGFRB",0.00826140757867735,0,"PDGFA_PDGFRB","PDGFA - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"16","gamma-delta T","PDGFA","PDGFRB",0.000365064628973613,0,"PDGFA_PDGFRB","PDGFA - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"gamma-delta T","16","PDGFB","PDGFRA",0.00207114974315483,0,"PDGFB_PDGFRA","PDGFB - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"gamma-delta T","16","PDGFB","PDGFRB",0.00694532213171567,0,"PDGFB_PDGFRB","PDGFB - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"gamma-delta T","gamma-delta T","PDGFB","PDGFRB",0.000302200624989506,0,"PDGFB_PDGFRB","PDGFB - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"16","16","PDGFC","PDGFRA",0.000259698270648275,0,"PDGFC_PDGFRA","PDGFC - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"16","16","IGF1","IGF1R",0.000337284188727812,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"gamma-delta T","16","IGF1","IGF1R",0.000608034874056772,0.01,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"gamma-delta T","16","IGF2","IGF1R",0.000694725616431622,0.02,"IGF2_IGF1R","IGF2 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"IL10hi Macrophage","16","IGF2","IGF1R",0.000976782057075371,0,"IGF2_IGF1R","IGF2 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"gamma-delta T","DUSP4hi CD4+ T","CCL4","CCR5",0.0247111396232721,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"IL10hi Macrophage","DUSP4hi CD4+ T","CCL4","CCR5",0.00572317211799674,0.01,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","gamma-delta T","CCL4","CCR5",0.00769294099624386,0.02,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","IL10hi Macrophage","CCL4","CCR5",0.00886382694234691,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"IL10hi Macrophage","IL10hi Macrophage","CCL4","CCR5",0.00202757282643523,0.02,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"IL10hi Macrophage","DUSP4hi CD4+ T","CCL5","CCR5",0.026594993193835,0.01,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"IL10hi Macrophage","IL10hi Macrophage","CCL5","CCR5",0.00955139233068433,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","DUSP4hi CD4+ T","CCL3","CCR5",0.0345653468959604,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","gamma-delta T","CCL3","CCR5",0.0108361024780824,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","IL10hi Macrophage","CCL3","CCR5",0.0124793695240187,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","NK","CCL3","CCR5",0.00667732672519817,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","DUSP4hi CD4+ T","CCL20","CCR6",0.00895609915610233,0,"CCL20_CCR6","CCL20 - CCR6","CCL","Secreted Signaling","KEGG: hsa04060"
"NK","DUSP4hi CD4+ T","CCL20","CCR6",0.000785318444707334,0.03,"CCL20_CCR6","CCL20 - CCR6","CCL","Secreted Signaling","KEGG: hsa04060"
"DUSP4hi CD4+ T","NK","CCL20","CCR6",0.00513837175286407,0.01,"CCL20_CCR6","CCL20 - CCR6","CCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","NK","CCL20","CCR6",0.0604637767684103,0,"CCL20_CCR6","CCL20 - CCR6","CCL","Secreted Signaling","KEGG: hsa04060"
"NK","NK","CCL20","CCR6",0.00556568771156501,0,"CCL20_CCR6","CCL20 - CCR6","CCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","Treg","CCL20","CCR6",0.0154239720879233,0,"CCL20_CCR6","CCL20 - CCR6","CCL","Secreted Signaling","KEGG: hsa04060"
"NK","Treg","CCL20","CCR6",0.00136055680760047,0.03,"CCL20_CCR6","CCL20 - CCR6","CCL","Secreted Signaling","KEGG: hsa04060"
"16","DUSP4hi CD4+ T","CCL21","CCR7",0.00050562811462937,0.02,"CCL21_CCR7","CCL21 - CCR7","CCL","Secreted Signaling","KEGG: hsa04060"
"16","gamma-delta T","CCL21","CCR7",0.00016761123567746,0.03,"CCL21_CCR7","CCL21 - CCR7","CCL","Secreted Signaling","KEGG: hsa04060"
"16","IL10hi Macrophage","CCL21","CCR7",0.000284931788800762,0.03,"CCL21_CCR7","CCL21 - CCR7","CCL","Secreted Signaling","KEGG: hsa04060"
"16","NK","CCL21","CCR7",0.00122975036339856,0.01,"CCL21_CCR7","CCL21 - CCR7","CCL","Secreted Signaling","KEGG: hsa04060"
"16","Treg","CCL21","CCR7",0.000893282403255056,0.01,"CCL21_CCR7","CCL21 - CCR7","CCL","Secreted Signaling","KEGG: hsa04060"
"16","gamma-delta T","CCL2","ACKR1",0.0167597716977013,0,"CCL2_ACKR1","CCL2 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"16","IL10hi Macrophage","CCL2","ACKR1",0.0212654112193166,0,"CCL2_ACKR1","CCL2 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","IL10hi Macrophage","CCL2","ACKR1",0.0064631949027673,0,"CCL2_ACKR1","CCL2 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"IL10hi Macrophage","IL10hi Macrophage","CCL2","ACKR1",0.00334812273401346,0,"CCL2_ACKR1","CCL2 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"DUSP4hi CD4+ T","IL10hi Macrophage","CCL5","ACKR1",0.0136539891659432,0.04,"CCL5_ACKR1","CCL5 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"IL10hi Macrophage","IL10hi Macrophage","CCL5","ACKR1",0.0220874104673855,0,"CCL5_ACKR1","CCL5 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","16","CXCL1","ACKR1",0.000211002882707782,0,"CXCL1_ACKR1","CXCL1 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","gamma-delta T","CXCL1","ACKR1",0.000699762506991586,0,"CXCL1_ACKR1","CXCL1 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","IL10hi Macrophage","CXCL1","ACKR1",0.000891800253151465,0,"CXCL1_ACKR1","CXCL1 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","16","CXCL2","ACKR1",0.00754422197095822,0.02,"CXCL2_ACKR1","CXCL2 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"16","gamma-delta T","CXCL2","ACKR1",0.0069548852245205,0.04,"CXCL2_ACKR1","CXCL2 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","gamma-delta T","CXCL2","ACKR1",0.0246014133805795,0,"CXCL2_ACKR1","CXCL2 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"16","IL10hi Macrophage","CXCL2","ACKR1",0.00884833369421215,0,"CXCL2_ACKR1","CXCL2 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","IL10hi Macrophage","CXCL2","ACKR1",0.0311483891229296,0,"CXCL2_ACKR1","CXCL2 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","16","CXCL3","ACKR1",0.00654572362426105,0.01,"CXCL3_ACKR1","CXCL3 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","gamma-delta T","CXCL3","ACKR1",0.0213940147849601,0,"CXCL3_ACKR1","CXCL3 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","IL10hi Macrophage","CXCL3","ACKR1",0.027111156039525,0,"CXCL3_ACKR1","CXCL3 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","16","CXCL8","ACKR1",0.00929973292083602,0.02,"CXCL8_ACKR1","CXCL8 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","gamma-delta T","CXCL8","ACKR1",0.0302052657414948,0,"CXCL8_ACKR1","CXCL8 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","IL10hi Macrophage","CXCL8","ACKR1",0.0381851673899178,0,"CXCL8_ACKR1","CXCL8 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"gamma-delta T","gamma-delta T","CXCL1","CXCR2",0.000372899716019483,0,"CXCL1_CXCR2","CXCL1 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"16","gamma-delta T","CXCL2","CXCR2",0.00371708952549377,0,"CXCL2_CXCR2","CXCL2 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","gamma-delta T","CXCL2","CXCR2",0.0132580870035692,0,"CXCL2_CXCR2","CXCL2 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"IL10hi Macrophage","gamma-delta T","CXCL2","CXCR2",0.000160309290858976,0,"CXCL2_CXCR2","CXCL2 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"NK","gamma-delta T","CXCL2","CXCR2",0.000126932166763467,0,"CXCL2_CXCR2","CXCL2 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"16","gamma-delta T","CXCL3","CXCR2",0.000775089533895032,0,"CXCL3_CXCR2","CXCL3 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","gamma-delta T","CXCL3","CXCR2",0.011512115207134,0,"CXCL3_CXCR2","CXCL3 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"NK","gamma-delta T","CXCL3","CXCR2",0.000290861008170836,0,"CXCL3_CXCR2","CXCL3 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"16","gamma-delta T","CXCL8","CXCR2",0.000875120740558508,0,"CXCL8_CXCR2","CXCL8 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","gamma-delta T","CXCL8","CXCR2",0.016321326303654,0,"CXCL8_CXCR2","CXCL8 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"IL10hi Macrophage","gamma-delta T","CXCL8","CXCR2",9.21007348467574e-05,0,"CXCL8_CXCR2","CXCL8 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"Treg","gamma-delta T","CXCL8","CXCR2",0.000476191178236173,0,"CXCL8_CXCR2","CXCL8 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"16","DUSP4hi CD4+ T","CXCL12","CXCR4",0.100055054881487,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"16","IL10hi Macrophage","CXCL12","CXCR4",0.12662763644431,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"16","NK","CXCL12","CXCR4",0.106859636031758,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"16","Treg","CXCL12","CXCR4",0.109620206488852,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","IL10hi Macrophage","CXCL16","CXCR6",0.00229120088986799,0,"CXCL16_CXCR6","CXCL16 - CXCR6","CXCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","NK","CXCL16","CXCR6",0.00194256752322855,0.03,"CXCL16_CXCR6","CXCL16 - CXCR6","CXCL","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","Treg","CXCL16","CXCR6",0.00609775137578781,0.01,"CXCL16_CXCR6","CXCL16 - CXCR6","CXCL","Secreted Signaling","KEGG: hsa04060"
"NK","IL10hi Macrophage","MIF","CD74_CXCR4",0.0143743710810207,0.03,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NK","DUSP4hi CD4+ T","MIF","CD74_CD44",0.00946961906843837,0.04,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"NK","gamma-delta T","MIF","CD74_CD44",0.0147870800886342,0.02,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"16","gamma-delta T","MIF","CD74_CXCR2",0.00134469863735732,0,"MIF_CD74_CXCR2","MIF - (CD74+CXCR2)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"NK","gamma-delta T","MIF","CD74_CXCR2",0.00302894216999318,0,"MIF_CD74_CXCR2","MIF - (CD74+CXCR2)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"16","gamma-delta T","CX3CL1","CX3CR1",0.000851865370527586,0,"CX3CL1_CX3CR1","CX3CL1 - CX3CR1","CX3C","Secreted Signaling","KEGG: hsa04060"
"16","16","IL6","IL6R_IL6ST",0.00476781377454989,0,"IL6_IL6R_IL6ST","IL6 - (IL6R+IL6ST)","IL6","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","16","IL6","IL6R_IL6ST",0.00489848308679327,0,"IL6_IL6R_IL6ST","IL6 - (IL6R+IL6ST)","IL6","Secreted Signaling","KEGG: hsa04060"
"16","gamma-delta T","IL6","IL6R_IL6ST",0.00794076488882845,0,"IL6_IL6R_IL6ST","IL6 - (IL6R+IL6ST)","IL6","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","gamma-delta T","IL6","IL6R_IL6ST",0.00815768104748255,0,"IL6_IL6R_IL6ST","IL6 - (IL6R+IL6ST)","IL6","Secreted Signaling","KEGG: hsa04060"
"16","Treg","IL6","IL6R_IL6ST",0.0042202469584162,0,"IL6_IL6R_IL6ST","IL6 - (IL6R+IL6ST)","IL6","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","Treg","IL6","IL6R_IL6ST",0.00433597473631727,0,"IL6_IL6R_IL6ST","IL6 - (IL6R+IL6ST)","IL6","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","16","OSM","LIFR_IL6ST",0.0213684491166798,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","16","OSM","OSMR_IL6ST",0.0280804422725092,0,"OSM_OSMR_IL6ST","OSM - (OSMR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060"
"gamma-delta T","gamma-delta T","IL10","IL10RA_IL10RB",0.013309017639645,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060"
